Weapon: Dragon Slayer, Skin: White Gold, MeshPart: Cube, ColorMap: rbxassetid://16320647691, MetalnessMap: rbxassetid://16320646657, NormalMap: rbxassetid://16320649195, RoughnessMap: rbxassetid://16320648460
Weapon: Primal Bow, Skin: Red, MeshPart: String, ColorMap: rbxassetid://16350858665, MetalnessMap: rbxassetid://16350858456, NormalMap: rbxassetid://16350859517, RoughnessMap: rbxassetid://16350858142
Weapon: Primal Bow, Skin: Red, MeshPart: Grip, ColorMap: rbxassetid://16350858665, MetalnessMap: rbxassetid://16350858456, NormalMap: rbxassetid://16350859517, RoughnessMap: rbxassetid://16350858142
Weapon: Primal Bow, Skin: Red, MeshPart: Firstgrip, ColorMap: rbxassetid://16350858665, MetalnessMap: rbxassetid://16350858456, NormalMap: rbxassetid://16350859517, RoughnessMap: rbxassetid://16350858142
Weapon: Primal Bow, Skin: Red, MeshPart: Clips, ColorMap: rbxassetid://16350858665, MetalnessMap: rbxassetid://16350858456, NormalMap: rbxassetid://16350859517, RoughnessMap: rbxassetid://16350858142
Weapon: Primal Bow, Skin: Red, MeshPart: Handle, ColorMap: rbxassetid://16350858665, MetalnessMap: rbxassetid://16350858456, NormalMap: rbxassetid://16350859517, RoughnessMap: rbxassetid://16350858142
Weapon: Primal Bow, Skin: Crimson, MeshPart: Body, ColorMap: rbxassetid://16349848168, MetalnessMap: rbxassetid://16349847794, NormalMap: rbxassetid://16349847587, RoughnessMap: rbxassetid://16349846978
Weapon: Primal Bow, Skin: Crimson, MeshPart: Arrow, ColorMap: rbxassetid://15315010281, MetalnessMap: rbxassetid://15314994925, NormalMap: rbxassetid://15314998026, RoughnessMap: rbxassetid://15314996856
Weapon: Primal Bow, Skin: Crimson, MeshPart: String, ColorMap: rbxassetid://16349848168, MetalnessMap: rbxassetid://16349847794, NormalMap: rbxassetid://16349847587, RoughnessMap: rbxassetid://16349846978
Weapon: Primal Bow, Skin: Crimson, MeshPart: Grip, ColorMap: rbxassetid://16349848168, MetalnessMap: rbxassetid://16349847794, NormalMap: rbxassetid://16349847587, RoughnessMap: rbxassetid://16349846978
Weapon: Primal Bow, Skin: Crimson, MeshPart: Firstgrip, ColorMap: rbxassetid://16349848168, MetalnessMap: rbxassetid://16349847794, NormalMap: rbxassetid://16349847587, RoughnessMap: rbxassetid://16349846978
Weapon: Primal Bow, Skin: Crimson, MeshPart: Clips, ColorMap: rbxassetid://16349848168, MetalnessMap: rbxassetid://16349847794, NormalMap: rbxassetid://16349847587, RoughnessMap: rbxassetid://16349846978
Weapon: Primal Bow, Skin: Crimson, MeshPart: Handle, ColorMap: rbxassetid://16349848168, MetalnessMap: rbxassetid://16349847794, NormalMap: rbxassetid://16349847587, RoughnessMap: rbxassetid://16349846978
Weapon: Primal Bow, Skin: Pure White, MeshPart: Body, ColorMap: rbxassetid://16446464089, MetalnessMap: rbxassetid://16446463751, NormalMap: rbxassetid://16446463529, RoughnessMap: rbxassetid://16446463173
Weapon: Primal Bow, Skin: Pure White, MeshPart: Arrow, ColorMap: rbxassetid://15315010281, MetalnessMap: rbxassetid://15314994925, NormalMap: rbxassetid://15314998026, RoughnessMap: rbxassetid://15314996856
Weapon: Primal Bow, Skin: Pure White, MeshPart: String, ColorMap: rbxassetid://16446464089, MetalnessMap: rbxassetid://16446463751, NormalMap: rbxassetid://16446463529, RoughnessMap: rbxassetid://16446463173
Weapon: Primal Bow, Skin: Pure White, MeshPart: Grip, ColorMap: rbxassetid://16446464089, MetalnessMap: rbxassetid://16446463751, NormalMap: rbxassetid://16446463529, RoughnessMap: rbxassetid://16446463173
Weapon: Primal Bow, Skin: Pure White, MeshPart: Firstgrip, ColorMap: rbxassetid://16446464089, MetalnessMap: rbxassetid://16446463751, NormalMap: rbxassetid://16446463529, RoughnessMap: rbxassetid://16446463173
Weapon: Primal Bow, Skin: Pure White, MeshPart: Clips, ColorMap: rbxassetid://16446464089, MetalnessMap: rbxassetid://16446463751, NormalMap: rbxassetid://16446463529, RoughnessMap: rbxassetid://16446463173
Weapon: Primal Bow, Skin: Pure White, MeshPart: Handle, ColorMap: rbxassetid://16446464089, MetalnessMap: rbxassetid://16446463751, NormalMap: rbxassetid://16446463529, RoughnessMap: rbxassetid://16446463173
Weapon: Uchigatana, Skin: White Neon Paint, MeshPart: Cylinder.002, ColorMap: rbxassetid://16269355059, MetalnessMap: rbxassetid://16269354253, NormalMap: rbxassetid://16269353957, RoughnessMap: rbxassetid://16269353265
Weapon: Uchigatana, Skin: White Neon Paint, MeshPart: Cylinder.005, ColorMap: rbxassetid://16269355059, MetalnessMap: rbxassetid://16269354253, NormalMap: rbxassetid://16269353957, RoughnessMap: rbxassetid://16269353265
Weapon: Uchigatana, Skin: White Neon Paint, MeshPart: Curve.007, ColorMap: rbxassetid://16269355059, MetalnessMap: rbxassetid://16269354253, NormalMap: rbxassetid://16269353957, RoughnessMap: rbxassetid://16269353265
Weapon: Uchigatana, Skin: White Neon Paint, MeshPart: Curve.008, ColorMap: rbxassetid://16269355059, MetalnessMap: rbxassetid://16269354253, NormalMap: rbxassetid://16269353957, RoughnessMap: rbxassetid://16269353265
Weapon: Uchigatana, Skin: White Neon Paint, MeshPart: Curve.009, ColorMap: rbxassetid://16269355059, MetalnessMap: rbxassetid://16269354253, NormalMap: rbxassetid://16269353957, RoughnessMap: rbxassetid://16269353265
Weapon: Uchigatana, Skin: White Neon Paint, MeshPart: Cube.001, ColorMap: rbxassetid://16269355059, MetalnessMap: rbxassetid://16269354253, NormalMap: rbxassetid://16269353957, RoughnessMap: rbxassetid://16269353265
Weapon: Uchigatana, Skin: Violet Hollow, MeshPart: Meshes/Pertubarotuchigatana_Cylinder.005, ColorMap: rbxassetid://16554583903, MetalnessMap: rbxassetid://16554583602, NormalMap: rbxassetid://16554583340, RoughnessMap: rbxassetid://16554583058
Weapon: Uchigatana, Skin: Violet Hollow, MeshPart: Meshes/Pertubarotuchigatana_Curve.009, ColorMap: rbxassetid://16554583903, MetalnessMap: rbxassetid://16554583602, NormalMap: rbxassetid://16554583340, RoughnessMap: rbxassetid://16554583058
Weapon: Uchigatana, Skin: Violet Hollow, MeshPart: Meshes/Pertubarotuchigatana_Curve.005, ColorMap: rbxassetid://16554583903, MetalnessMap: rbxassetid://16554583602, NormalMap: rbxassetid://16554583340, RoughnessMap: rbxassetid://16554583058
Weapon: Uchigatana, Skin: Violet Hollow, MeshPart: Meshes/Pertubarotuchigatana_Cube.001, ColorMap: rbxassetid://16554583903, MetalnessMap: rbxassetid://16554583602, NormalMap: rbxassetid://16554583340, RoughnessMap: rbxassetid://16554583058
Weapon: Uchigatana, Skin: Violet Hollow, MeshPart: Meshes/Pertubarotuchigatana_Curve.007, ColorMap: rbxassetid://16554583903, MetalnessMap: rbxassetid://16554583602, NormalMap: rbxassetid://16554583340, RoughnessMap: rbxassetid://16554583058
Weapon: Uchigatana, Skin: Violet Hollow, MeshPart: Meshes/Pertubarotuchigatana_Cylinder.002, ColorMap: rbxassetid://16554583903, MetalnessMap: rbxassetid://16554583602, NormalMap: rbxassetid://16554583340, RoughnessMap: rbxassetid://16554583058
Weapon: Uchigatana, Skin: Violet Hollow, MeshPart: Meshes/Pertubarotuchigatana_Cylinder.001, ColorMap: rbxassetid://16554583903, MetalnessMap: rbxassetid://16554583602, NormalMap: rbxassetid://16554583340, RoughnessMap: rbxassetid://16554583058
Weapon: Uchigatana, Skin: Purple, MeshPart: Cylinder.002, ColorMap: rbxassetid://16289666959, MetalnessMap: rbxassetid://16289676881, NormalMap: rbxassetid://16289678595, RoughnessMap: rbxassetid://16289680578
Weapon: Uchigatana, Skin: Purple, MeshPart: Cylinder.005, ColorMap: rbxassetid://16289666959, MetalnessMap: rbxassetid://16289676881, NormalMap: rbxassetid://16289678595, RoughnessMap: rbxassetid://16289680578
Weapon: Uchigatana, Skin: Purple, MeshPart: Curve.007, ColorMap: rbxassetid://16289666959, MetalnessMap: rbxassetid://16289676881, NormalMap: rbxassetid://16289678595, RoughnessMap: rbxassetid://16289680578
Weapon: Uchigatana, Skin: Purple, MeshPart: Curve.008, ColorMap: rbxassetid://16289666959, MetalnessMap: rbxassetid://16289676881, NormalMap: rbxassetid://16289678595, RoughnessMap: rbxassetid://16289680578
Weapon: Uchigatana, Skin: Purple, MeshPart: Curve.009, ColorMap: rbxassetid://16289666959, MetalnessMap: rbxassetid://16289676881, NormalMap: rbxassetid://16289678595, RoughnessMap: rbxassetid://16289680578
Weapon: Uchigatana, Skin: Purple, MeshPart: Cube.001, ColorMap: rbxassetid://16289666959, MetalnessMap: rbxassetid://16289676881, NormalMap: rbxassetid://16289678595, RoughnessMap: rbxassetid://16289680578
Weapon: Uchigatana, Skin: White Camo, MeshPart: Cylinder.002, ColorMap: rbxassetid://16289791486, MetalnessMap: rbxassetid://16289944525, NormalMap: rbxassetid://16289947499, RoughnessMap: rbxassetid://16289949715
Weapon: Uchigatana, Skin: White Camo, MeshPart: Cylinder.005, ColorMap: rbxassetid://16289791486, MetalnessMap: rbxassetid://16289944525, NormalMap: rbxassetid://16289947499, RoughnessMap: rbxassetid://16289949715
Weapon: Uchigatana, Skin: White Camo, MeshPart: Curve.007, ColorMap: rbxassetid://16289791486, MetalnessMap: rbxassetid://16289944525, NormalMap: rbxassetid://16289947499, RoughnessMap: rbxassetid://16289949715
Weapon: Uchigatana, Skin: White Camo, MeshPart: Curve.008, ColorMap: rbxassetid://16289791486, MetalnessMap: rbxassetid://16289944525, NormalMap: rbxassetid://16289947499, RoughnessMap: rbxassetid://16289949715
Weapon: Uchigatana, Skin: White Camo, MeshPart: Curve.009, ColorMap: rbxassetid://16289791486, MetalnessMap: rbxassetid://16289944525, NormalMap: rbxassetid://16289947499, RoughnessMap: rbxassetid://16289949715
Weapon: Uchigatana, Skin: White Camo, MeshPart: Cube.001, ColorMap: rbxassetid://16289791486, MetalnessMap: rbxassetid://16289944525, NormalMap: rbxassetid://16289947499, RoughnessMap: rbxassetid://16289949715
Weapon: Uchigatana, Skin: Cardboard, MeshPart: Cylinder.002, ColorMap: rbxassetid://16290016616, MetalnessMap: rbxassetid://16290020453, NormalMap: rbxassetid://16290031411, RoughnessMap: rbxassetid://16290024776
Weapon: Uchigatana, Skin: Cardboard, MeshPart: Cylinder.005, ColorMap: rbxassetid://16290016616, MetalnessMap: rbxassetid://16290020453, NormalMap: rbxassetid://16290031411, RoughnessMap: rbxassetid://16290024776
Weapon: Uchigatana, Skin: Cardboard, MeshPart: Curve.007, ColorMap: rbxassetid://16290016616, MetalnessMap: rbxassetid://16290020453, NormalMap: rbxassetid://16290031411, RoughnessMap: rbxassetid://16290024776
Weapon: Uchigatana, Skin: Cardboard, MeshPart: Curve.008, ColorMap: rbxassetid://16290016616, MetalnessMap: rbxassetid://16290020453, NormalMap: rbxassetid://16290031411, RoughnessMap: rbxassetid://16290024776
Weapon: Uchigatana, Skin: Cardboard, MeshPart: Curve.009, ColorMap: rbxassetid://16290016616, MetalnessMap: rbxassetid://16290020453, NormalMap: rbxassetid://16290031411, RoughnessMap: rbxassetid://16290024776
Weapon: Uchigatana, Skin: Cardboard, MeshPart: Cube.001, ColorMap: rbxassetid://16290016616, MetalnessMap: rbxassetid://16290020453, NormalMap: rbxassetid://16290031411, RoughnessMap: rbxassetid://16290024776
Weapon: Uchigatana, Skin: Blue, MeshPart: Cylinder.002, ColorMap: rbxassetid://16289584890, MetalnessMap: rbxassetid://16289614933, NormalMap: rbxassetid://16289617333, RoughnessMap: rbxassetid://16289619742
Weapon: Uchigatana, Skin: Blue, MeshPart: Cylinder.005, ColorMap: rbxassetid://16289584890, MetalnessMap: rbxassetid://16289614933, NormalMap: rbxassetid://16289617333, RoughnessMap: rbxassetid://16289619742
Weapon: Uchigatana, Skin: Blue, MeshPart: Curve.007, ColorMap: rbxassetid://16289584890, MetalnessMap: rbxassetid://16289614933, NormalMap: rbxassetid://16289617333, RoughnessMap: rbxassetid://16289619742
Weapon: Uchigatana, Skin: Blue, MeshPart: Curve.008, ColorMap: rbxassetid://16289584890, MetalnessMap: rbxassetid://16289614933, NormalMap: rbxassetid://16289617333, RoughnessMap: rbxassetid://16289619742
Weapon: Uchigatana, Skin: Blue, MeshPart: Curve.009, ColorMap: rbxassetid://16289584890, MetalnessMap: rbxassetid://16289614933, NormalMap: rbxassetid://16289617333, RoughnessMap: rbxassetid://16289619742
Weapon: Uchigatana, Skin: Blue, MeshPart: Cube.001, ColorMap: rbxassetid://16289584890, MetalnessMap: rbxassetid://16289614933, NormalMap: rbxassetid://16289617333, RoughnessMap: rbxassetid://16289619742
Weapon: Uchigatana, Skin: Matrix, MeshPart: Cylinder.002, ColorMap: rbxassetid://16292981043, MetalnessMap: rbxassetid://16292982572, NormalMap: rbxassetid://16292985227, RoughnessMap: rbxassetid://16292988287
Weapon: Uchigatana, Skin: Matrix, MeshPart: Cylinder.005, ColorMap: rbxassetid://16292981043, MetalnessMap: rbxassetid://16292982572, NormalMap: rbxassetid://16292985227, RoughnessMap: rbxassetid://16292988287
Weapon: Uchigatana, Skin: Matrix, MeshPart: Curve.007, ColorMap: rbxassetid://16292981043, MetalnessMap: rbxassetid://16292982572, NormalMap: rbxassetid://16292985227, RoughnessMap: rbxassetid://16292988287
Weapon: Uchigatana, Skin: Matrix, MeshPart: Curve.008, ColorMap: rbxassetid://16292981043, MetalnessMap: rbxassetid://16292982572, NormalMap: rbxassetid://16292985227, RoughnessMap: rbxassetid://16292988287
Weapon: Uchigatana, Skin: Matrix, MeshPart: Curve.009, ColorMap: rbxassetid://16292981043, MetalnessMap: rbxassetid://16292982572, NormalMap: rbxassetid://16292985227, RoughnessMap: rbxassetid://16292988287
Weapon: Uchigatana, Skin: Matrix, MeshPart: Cube.001, ColorMap: rbxassetid://16292981043, MetalnessMap: rbxassetid://16292982572, NormalMap: rbxassetid://16292985227, RoughnessMap: rbxassetid://16292988287
Weapon: Uchigatana, Skin: Bloody Red, MeshPart: Cylinder.002, ColorMap: rbxassetid://16292981043, MetalnessMap: rbxassetid://16292982572, NormalMap: rbxassetid://16292985227, RoughnessMap: rbxassetid://16292988287
Weapon: Uchigatana, Skin: Bloody Red, MeshPart: Cylinder.005, ColorMap: rbxassetid://16292981043, MetalnessMap: rbxassetid://16292982572, NormalMap: rbxassetid://16292985227, RoughnessMap: rbxassetid://16292988287
Weapon: Uchigatana, Skin: Bloody Red, MeshPart: Curve.007, ColorMap: rbxassetid://16292981043, MetalnessMap: rbxassetid://16292982572, NormalMap: rbxassetid://16292985227, RoughnessMap: rbxassetid://16292988287
Weapon: Uchigatana, Skin: Bloody Red, MeshPart: Curve.008, ColorMap: rbxassetid://16292981043, MetalnessMap: rbxassetid://16292982572, NormalMap: rbxassetid://16292985227, RoughnessMap: rbxassetid://16292988287
Weapon: Uchigatana, Skin: Bloody Red, MeshPart: Curve.009, ColorMap: rbxassetid://16292981043, MetalnessMap: rbxassetid://16292982572, NormalMap: rbxassetid://16292985227, RoughnessMap: rbxassetid://16292988287
Weapon: Uchigatana, Skin: Bloody Red, MeshPart: Cube.001, ColorMap: rbxassetid://16292981043, MetalnessMap: rbxassetid://16292982572, NormalMap: rbxassetid://16292985227, RoughnessMap: rbxassetid://16292988287
Weapon: Yoru, Skin: Covered in Blood, MeshPart: Cylinder.017, ColorMap: rbxassetid://16534433881, MetalnessMap: rbxassetid://16534433573, NormalMap: rbxassetid://16534433201, RoughnessMap: rbxassetid://16534432401
Weapon: Yoru, Skin: Covered in Blood, MeshPart: Cylinder.016, ColorMap: rbxassetid://16534433881, MetalnessMap: rbxassetid://16534433573, NormalMap: rbxassetid://16534433201, RoughnessMap: rbxassetid://16534432401
Weapon: Yoru, Skin: Covered in Blood, MeshPart: Cylinder.015, ColorMap: rbxassetid://16534433881, MetalnessMap: rbxassetid://16534433573, NormalMap: rbxassetid://16534433201, RoughnessMap: rbxassetid://16534432401
Weapon: Yoru, Skin: Covered in Blood, MeshPart: Cube.019, ColorMap: rbxassetid://16534433881, MetalnessMap: rbxassetid://16534433573, NormalMap: rbxassetid://16534433201, RoughnessMap: rbxassetid://16534432401
Weapon: Yoru, Skin: Covered in Blood, MeshPart: Cube.018, ColorMap: rbxassetid://16534433881, MetalnessMap: rbxassetid://16534433573, NormalMap: rbxassetid://16534433201, RoughnessMap: rbxassetid://16534432401
Weapon: Yoru, Skin: Guacamole, MeshPart: Cylinder.017, ColorMap: rbxassetid://16534561045, MetalnessMap: rbxassetid://16534560400, NormalMap: rbxassetid://16534542986, RoughnessMap: rbxassetid://16534542573
Weapon: Yoru, Skin: Guacamole, MeshPart: Cylinder.016, ColorMap: rbxassetid://16534561045, MetalnessMap: rbxassetid://16534560400, NormalMap: rbxassetid://16534542986, RoughnessMap: rbxassetid://16534542573
Weapon: Yoru, Skin: Guacamole, MeshPart: Cylinder.015, ColorMap: rbxassetid://16534561045, MetalnessMap: rbxassetid://16534560400, NormalMap: rbxassetid://16534542986, RoughnessMap: rbxassetid://16534542573
Weapon: Yoru, Skin: Guacamole, MeshPart: Cube.019, ColorMap: rbxassetid://16534561045, MetalnessMap: rbxassetid://16534560400, NormalMap: rbxassetid://16534542986, RoughnessMap: rbxassetid://16534542573
Weapon: Yoru, Skin: Guacamole, MeshPart: Cube.018, ColorMap: rbxassetid://16534561045, MetalnessMap: rbxassetid://16534560400, NormalMap: rbxassetid://16534542986, RoughnessMap: rbxassetid://16534542573
Weapon: Yoru, Skin: Sky, MeshPart: Cylinder.017, ColorMap: rbxassetid://16534574489, MetalnessMap: rbxassetid://16534574093, NormalMap: rbxassetid://16534573770, RoughnessMap: rbxassetid://16534573467
Weapon: Yoru, Skin: Sky, MeshPart: Cylinder.016, ColorMap: rbxassetid://16534574489, MetalnessMap: rbxassetid://16534574093, NormalMap: rbxassetid://16534573770, RoughnessMap: rbxassetid://16534573467
Weapon: Yoru, Skin: Sky, MeshPart: Cylinder.015, ColorMap: rbxassetid://16534574489, MetalnessMap: rbxassetid://16534574093, NormalMap: rbxassetid://16534573770, RoughnessMap: rbxassetid://16534573467
Weapon: Yoru, Skin: Sky, MeshPart: Cube.019, ColorMap: rbxassetid://16534574489, MetalnessMap: rbxassetid://16534574093, NormalMap: rbxassetid://16534573770, RoughnessMap: rbxassetid://16534573467
Weapon: Yoru, Skin: Sky, MeshPart: Cube.018, ColorMap: rbxassetid://16534574489, MetalnessMap: rbxassetid://16534574093, NormalMap: rbxassetid://16534573770, RoughnessMap: rbxassetid://16534573467
Weapon: Yoru, Skin: Snowy, MeshPart: Cylinder.017, ColorMap: rbxassetid://16534643961, MetalnessMap: rbxassetid://16534643433, NormalMap: rbxassetid://16534642886, RoughnessMap: rbxassetid://16534642232
Weapon: Yoru, Skin: Snowy, MeshPart: Cylinder.016, ColorMap: rbxassetid://16534643961, MetalnessMap: rbxassetid://16534643433, NormalMap: rbxassetid://16534642886, RoughnessMap: rbxassetid://16534642232
Weapon: Yoru, Skin: Snowy, MeshPart: Cylinder.015, ColorMap: rbxassetid://16534643961, MetalnessMap: rbxassetid://16534643433, NormalMap: rbxassetid://16534642886, RoughnessMap: rbxassetid://16534642232
Weapon: Yoru, Skin: Snowy, MeshPart: Cube.019, ColorMap: rbxassetid://16534643961, MetalnessMap: rbxassetid://16534643433, NormalMap: rbxassetid://16534642886, RoughnessMap: rbxassetid://16534642232
Weapon: Yoru, Skin: Snowy, MeshPart: Cube.018, ColorMap: rbxassetid://16534643961, MetalnessMap: rbxassetid://16534643433, NormalMap: rbxassetid://16534642886, RoughnessMap: rbxassetid://16534642232
Weapon: Yoru, Skin: Purple Neon, MeshPart: Cylinder.017, ColorMap: rbxassetid://16633597436, MetalnessMap: rbxassetid://16633597200, NormalMap: rbxassetid://16633596919, RoughnessMap: rbxassetid://16633596568
Weapon: Yoru, Skin: Purple Neon, MeshPart: Cylinder.016, ColorMap: rbxassetid://16633597436, MetalnessMap: rbxassetid://16633597200, NormalMap: rbxassetid://16633596919, RoughnessMap: rbxassetid://16633596568
Weapon: Yoru, Skin: Purple Neon, MeshPart: Cylinder.015, ColorMap: rbxassetid://16633597436, MetalnessMap: rbxassetid://16633597200, NormalMap: rbxassetid://16633596919, RoughnessMap: rbxassetid://16633596568
Weapon: Yoru, Skin: Purple Neon, MeshPart: Cube.019, ColorMap: rbxassetid://16633597436, MetalnessMap: rbxassetid://16633597200, NormalMap: rbxassetid://16633596919, RoughnessMap: rbxassetid://16633596568
Weapon: Yoru, Skin: Purple Neon, MeshPart: Cube.018, ColorMap: rbxassetid://16633597436, MetalnessMap: rbxassetid://16633597200, NormalMap: rbxassetid://16633596919, RoughnessMap: rbxassetid://16633596568
Weapon: Yoru, Skin: Yellow Neon, MeshPart: Cylinder.017, ColorMap: rbxassetid://16633611266, MetalnessMap: rbxassetid://16633611012, NormalMap: rbxassetid://16633610736, RoughnessMap: rbxassetid://16633610463
Weapon: Yoru, Skin: Yellow Neon, MeshPart: Cylinder.016, ColorMap: rbxassetid://16633611266, MetalnessMap: rbxassetid://16633611012, NormalMap: rbxassetid://16633610736, RoughnessMap: rbxassetid://16633610463
Weapon: Yoru, Skin: Yellow Neon, MeshPart: Cylinder.015, ColorMap: rbxassetid://16633611266, MetalnessMap: rbxassetid://16633611012, NormalMap: rbxassetid://16633610736, RoughnessMap: rbxassetid://16633610463
Weapon: Yoru, Skin: Yellow Neon, MeshPart: Cube.019, ColorMap: rbxassetid://16633611266, MetalnessMap: rbxassetid://16633611012, NormalMap: rbxassetid://16633610736, RoughnessMap: rbxassetid://16633610463
Weapon: Yoru, Skin: Yellow Neon, MeshPart: Cube.018, ColorMap: rbxassetid://16633611266, MetalnessMap: rbxassetid://16633611012, NormalMap: rbxassetid://16633610736, RoughnessMap: rbxassetid://16633610463
Weapon: Yoru, Skin: Yellow Neon Paint, MeshPart: Cylinder.017, ColorMap: rbxassetid://16629508460, MetalnessMap: rbxassetid://16629508045, NormalMap: rbxassetid://16629507675, RoughnessMap: rbxassetid://16629507407
Weapon: Yoru, Skin: Yellow Neon Paint, MeshPart: Cylinder.016, ColorMap: rbxassetid://16629508460, MetalnessMap: rbxassetid://16629508045, NormalMap: rbxassetid://16629507675, RoughnessMap: rbxassetid://16629507407
Weapon: Yoru, Skin: Yellow Neon Paint, MeshPart: Cylinder.015, ColorMap: rbxassetid://16629508460, MetalnessMap: rbxassetid://16629508045, NormalMap: rbxassetid://16629507675, RoughnessMap: rbxassetid://16629507407
Weapon: Yoru, Skin: Yellow Neon Paint, MeshPart: Cube.019, ColorMap: rbxassetid://16629508460, MetalnessMap: rbxassetid://16629508045, NormalMap: rbxassetid://16629507675, RoughnessMap: rbxassetid://16629507407
Weapon: Yoru, Skin: Yellow Neon Paint, MeshPart: Cube.018, ColorMap: rbxassetid://16629508460, MetalnessMap: rbxassetid://16629508045, NormalMap: rbxassetid://16629507675, RoughnessMap: rbxassetid://16629507407
Weapon: Yoru, Skin: Minty Neon Paint, MeshPart: Cylinder.017, ColorMap: rbxassetid://16629466994, MetalnessMap: rbxassetid://16629466112, NormalMap: rbxassetid://16629465438, RoughnessMap: rbxassetid://16629464880
Weapon: Yoru, Skin: Minty Neon Paint, MeshPart: Cylinder.016, ColorMap: rbxassetid://16629466994, MetalnessMap: rbxassetid://16629466112, NormalMap: rbxassetid://16629465438, RoughnessMap: rbxassetid://16629464880
Weapon: Yoru, Skin: Minty Neon Paint, MeshPart: Cylinder.015, ColorMap: rbxassetid://16629466994, MetalnessMap: rbxassetid://16629466112, NormalMap: rbxassetid://16629465438, RoughnessMap: rbxassetid://16629464880
Weapon: Yoru, Skin: Minty Neon Paint, MeshPart: Cube.019, ColorMap: rbxassetid://16629466994, MetalnessMap: rbxassetid://16629466112, NormalMap: rbxassetid://16629465438, RoughnessMap: rbxassetid://16629464880
Weapon: Yoru, Skin: Minty Neon Paint, MeshPart: Cube.018, ColorMap: rbxassetid://16629466994, MetalnessMap: rbxassetid://16629466112, NormalMap: rbxassetid://16629465438, RoughnessMap: rbxassetid://16629464880
Weapon: Chu Ko Nu, Skin: Soft Blue, MeshPart: Mag, ColorMap: rbxassetid://16351533299, MetalnessMap: rbxassetid://16351532742, NormalMap: rbxassetid://16351532568, RoughnessMap: rbxassetid://16351532205
Weapon: Chu Ko Nu, Skin: Soft Blue, MeshPart: 1, ColorMap: rbxassetid://16351533299, MetalnessMap: rbxassetid://16351532742, NormalMap: rbxassetid://16351532568, RoughnessMap: rbxassetid://16351532205
Weapon: Chu Ko Nu, Skin: Soft Blue, MeshPart: 2, ColorMap: rbxassetid://16351533299, MetalnessMap: rbxassetid://16351532742, NormalMap: rbxassetid://16351532568, RoughnessMap: rbxassetid://16351532205
Weapon: Chu Ko Nu, Skin: Soft Blue, MeshPart: 3, ColorMap: rbxassetid://16351533299, MetalnessMap: rbxassetid://16351532742, NormalMap: rbxassetid://16351532568, RoughnessMap: rbxassetid://16351532205
Weapon: Chu Ko Nu, Skin: Soft Blue, MeshPart: 4, ColorMap: rbxassetid://16351533299, MetalnessMap: rbxassetid://16351532742, NormalMap: rbxassetid://16351532568, RoughnessMap: rbxassetid://16351532205
Weapon: Chu Ko Nu, Skin: Soft Blue, MeshPart: 5, ColorMap: rbxassetid://16351533299, MetalnessMap: rbxassetid://16351532742, NormalMap: rbxassetid://16351532568, RoughnessMap: rbxassetid://16351532205
Weapon: Chu Ko Nu, Skin: Soft Blue, MeshPart: Shootpart.001, ColorMap: rbxassetid://16351533299, MetalnessMap: rbxassetid://16351532742, NormalMap: rbxassetid://16351532568, RoughnessMap: rbxassetid://16351532205
Weapon: Chu Ko Nu, Skin: Soft Blue, MeshPart: Retopo_Object_3.002, ColorMap: rbxassetid://16351533299, MetalnessMap: rbxassetid://16351532742, NormalMap: rbxassetid://16351532568, RoughnessMap: rbxassetid://16351532205
Weapon: Chu Ko Nu, Skin: Soft Blue, MeshPart: Main.001, ColorMap: rbxassetid://16351533299, MetalnessMap: rbxassetid://16351532742, NormalMap: rbxassetid://16351532568, RoughnessMap: rbxassetid://16351532205
Weapon: Chu Ko Nu, Skin: Soft Blue, MeshPart: Handle.001, ColorMap: rbxassetid://16351533299, MetalnessMap: rbxassetid://16351532742, NormalMap: rbxassetid://16351532568, RoughnessMap: rbxassetid://16351532205
Weapon: Chu Ko Nu, Skin: Soft Blue, MeshPart: templa, ColorMap: rbxassetid://16351533299, MetalnessMap: rbxassetid://16351532742, NormalMap: rbxassetid://16351532568, RoughnessMap: rbxassetid://16351532205
Weapon: Chu Ko Nu, Skin: Soft Yellow, MeshPart: Mag, ColorMap: rbxassetid://16351548932, MetalnessMap: rbxassetid://16351548587, NormalMap: rbxassetid://16351549763, RoughnessMap: rbxassetid://16351549763
Weapon: Chu Ko Nu, Skin: Soft Yellow, MeshPart: 1, ColorMap: rbxassetid://16351548932, MetalnessMap: rbxassetid://16351548587, NormalMap: rbxassetid://16351549763, RoughnessMap: rbxassetid://16351549763
Weapon: Chu Ko Nu, Skin: Soft Yellow, MeshPart: 2, ColorMap: rbxassetid://16351548932, MetalnessMap: rbxassetid://16351548587, NormalMap: rbxassetid://16351549763, RoughnessMap: rbxassetid://16351549763
Weapon: Chu Ko Nu, Skin: Soft Yellow, MeshPart: 3, ColorMap: rbxassetid://16351548932, MetalnessMap: rbxassetid://16351548587, NormalMap: rbxassetid://16351549763, RoughnessMap: rbxassetid://16351549763
Weapon: Chu Ko Nu, Skin: Soft Yellow, MeshPart: 4, ColorMap: rbxassetid://16351548932, MetalnessMap: rbxassetid://16351548587, NormalMap: rbxassetid://16351549763, RoughnessMap: rbxassetid://16351549763
